dataset = CIFAR10
model = SortHybridModel(depth=7,width=5120,hidden=512,scalar=True,dropout=0.6)
loss = ce_hinge(lam0=1.0,lam_end=0.01)
p_start = 8.0
p_end = 1000.0
eps_train = 0.03451
eps_test = 0.03137
eps_smooth = 0.4
epochs = 0,500,200,2950,3000
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(32, 32), padding=3)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.4914 0.4822 0.4465], std=[0.2009, 0.2009, 0.2009])
)
SortHybridModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=3072, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
  )
  (fc_linear): BoundSequential(
    (0): BoundLinear(in_features=5120, out_features=512, bias=True)
    (1): BoundTanh()
  )
  (fc_final): BoundFinalLinear(in_features=512, out_features=10, bias=True)
)
number of params:  123213323
Epoch 119:  train loss 1.2301   train acc 0.5879   worst 0.5646   lr 0.0199   p 8.00   eps 0.0031   mix 1.0000   time 8.86
Epoch 120:  train loss 1.2367   train acc 0.5844   worst 0.5599   lr 0.0199   p 8.00   eps 0.0032   mix 1.0000   time 8.83
Epoch 121:  train loss 1.2368   train acc 0.5866   worst 0.5624   lr 0.0199   p 8.00   eps 0.0033   mix 1.0000   time 8.85
Epoch 122:  train loss 1.2350   train acc 0.5859   worst 0.5598   lr 0.0199   p 8.00   eps 0.0034   mix 1.0000   time 8.85
Epoch 123:  train loss 1.2391   train acc 0.5870   worst 0.5612   lr 0.0199   p 8.00   eps 0.0035   mix 1.0000   time 8.87
Epoch 124:  train loss 1.2332   train acc 0.5890   worst 0.5620   lr 0.0199   p 8.00   eps 0.0036   mix 1.0000   time 8.91
Epoch 125:  train loss 1.2280   train acc 0.5910   worst 0.5653   lr 0.0199   p 8.00   eps 0.0037   mix 1.0000   time 8.88
Epoch 126:  train loss 1.2346   train acc 0.5894   worst 0.5623   lr 0.0199   p 8.00   eps 0.0039   mix 1.0000   time 8.84
Epoch 127:  train loss 1.2386   train acc 0.5851   worst 0.5576   lr 0.0199   p 8.00   eps 0.0040   mix 1.0000   time 8.82
Epoch 128:  train loss 1.2384   train acc 0.5846   worst 0.5576   lr 0.0199   p 8.00   eps 0.0041   mix 1.0000   time 8.90
Epoch 129:  train loss 1.2367   train acc 0.5897   worst 0.5610   lr 0.0199   p 8.00   eps 0.0042   mix 1.0000   time 8.83
Epoch 130:  train loss 1.2371   train acc 0.5890   worst 0.5596   lr 0.0199   p 8.00   eps 0.0044   mix 1.0000   time 8.85
Epoch 131:  train loss 1.2358   train acc 0.5910   worst 0.5614   lr 0.0199   p 8.00   eps 0.0045   mix 1.0000   time 8.89
Epoch 132:  train loss 1.2386   train acc 0.5916   worst 0.5605   lr 0.0199   p 8.00   eps 0.0047   mix 1.0000   time 8.88
Epoch 133:  train loss 1.2371   train acc 0.5897   worst 0.5589   lr 0.0199   p 8.00   eps 0.0048   mix 1.0000   time 8.86
Epoch 134:  train loss 1.2409   train acc 0.5895   worst 0.5582   lr 0.0199   p 8.00   eps 0.0049   mix 1.0000   time 8.94
Epoch 135:  train loss 1.2435   train acc 0.5884   worst 0.5572   lr 0.0199   p 8.00   eps 0.0051   mix 1.0000   time 8.95
Epoch 136:  train loss 1.2417   train acc 0.5892   worst 0.5579   lr 0.0199   p 8.00   eps 0.0052   mix 1.0000   time 8.99
Epoch 137:  train loss 1.2452   train acc 0.5873   worst 0.5554   lr 0.0199   p 8.00   eps 0.0054   mix 1.0000   time 8.90
Epoch 138:  train loss 1.2437   train acc 0.5887   worst 0.5564   lr 0.0199   p 8.00   eps 0.0056   mix 1.0000   time 8.88
Epoch 139:  train loss 1.2416   train acc 0.5919   worst 0.5579   lr 0.0199   p 8.00   eps 0.0057   mix 1.0000   time 8.92
Epoch 140:  train loss 1.2408   train acc 0.5929   worst 0.5577   lr 0.0199   p 8.00   eps 0.0059   mix 1.0000   time 8.92
Epoch 141:  train loss 1.2436   train acc 0.5936   worst 0.5588   lr 0.0199   p 8.00   eps 0.0061   mix 1.0000   time 8.85
Epoch 142:  train loss 1.2459   train acc 0.5905   worst 0.5559   lr 0.0199   p 8.00   eps 0.0062   mix 1.0000   time 8.86
Epoch 143:  train loss 1.2458   train acc 0.5897   worst 0.5543   lr 0.0199   p 8.00   eps 0.0064   mix 1.0000   time 8.92
Epoch 144:  train loss 1.2451   train acc 0.5905   worst 0.5547   lr 0.0199   p 8.00   eps 0.0066   mix 1.0000   time 8.85
Epoch 145:  train loss 1.2427   train acc 0.5918   worst 0.5566   lr 0.0199   p 8.00   eps 0.0068   mix 1.0000   time 8.87
Epoch 146:  train loss 1.2486   train acc 0.5890   worst 0.5531   lr 0.0199   p 8.00   eps 0.0070   mix 1.0000   time 8.86
Epoch 147:  train loss 1.2492   train acc 0.5910   worst 0.5526   lr 0.0199   p 8.00   eps 0.0072   mix 1.0000   time 8.85
Epoch 148:  train loss 1.2437   train acc 0.5935   worst 0.5566   lr 0.0199   p 8.00   eps 0.0074   mix 1.0000   time 8.85
Epoch 149:  train loss 1.2470   train acc 0.5915   worst 0.5545   lr 0.0199   p 8.00   eps 0.0076   mix 1.0000   time 8.88
Epoch 150:  train loss 1.2550   train acc 0.5912   worst 0.5524   lr 0.0199   p 8.00   eps 0.0078   mix 1.0000   time 8.99
Epoch 151:  train loss 1.2552   train acc 0.5930   worst 0.5517   lr 0.0199   p 8.00   eps 0.0080   mix 1.0000   time 8.94
Epoch 152:  train loss 1.2477   train acc 0.5925   worst 0.5545   lr 0.0199   p 8.00   eps 0.0082   mix 1.0000   time 8.93
Epoch 153:  train loss 1.2541   train acc 0.5944   worst 0.5543   lr 0.0199   p 8.00   eps 0.0084   mix 1.0000   time 8.84
Epoch 154:  train loss 1.2445   train acc 0.5933   worst 0.5553   lr 0.0199   p 8.00   eps 0.0086   mix 1.0000   time 8.81
Epoch 155:  train loss 1.2496   train acc 0.5939   worst 0.5546   lr 0.0199   p 8.00   eps 0.0089   mix 1.0000   time 8.88
Epoch 156:  train loss 1.2588   train acc 0.5953   worst 0.5525   lr 0.0199   p 8.00   eps 0.0091   mix 1.0000   time 8.98
Epoch 157:  train loss 1.2560   train acc 0.5932   worst 0.5514   lr 0.0199   p 8.00   eps 0.0093   mix 1.0000   time 8.84
Epoch 158:  train loss 1.2586   train acc 0.5918   worst 0.5492   lr 0.0199   p 8.00   eps 0.0096   mix 1.0000   time 8.88
Epoch 159:  train loss 1.2547   train acc 0.5934   worst 0.5514   lr 0.0199   p 8.00   eps 0.0098   mix 1.0000   time 8.83
Epoch 160:  train loss 1.2518   train acc 0.5921   worst 0.5522   lr 0.0199   p 8.00   eps 0.0101   mix 1.0000   time 8.85
Epoch 161:  train loss 1.2612   train acc 0.5918   worst 0.5468   lr 0.0199   p 8.00   eps 0.0103   mix 1.0000   time 8.85
Epoch 162:  train loss 1.2580   train acc 0.5913   worst 0.5485   lr 0.0199   p 8.00   eps 0.0106   mix 1.0000   time 8.84
Epoch 163:  train loss 1.2537   train acc 0.5933   worst 0.5495   lr 0.0199   p 8.00   eps 0.0108   mix 1.0000   time 8.83
Epoch 164:  train loss 1.2577   train acc 0.5927   worst 0.5493   lr 0.0199   p 8.00   eps 0.0111   mix 1.0000   time 8.88
Epoch 165:  train loss 1.2574   train acc 0.5937   worst 0.5496   lr 0.0199   p 8.00   eps 0.0114   mix 1.0000   time 8.86
Epoch 166:  train loss 1.2604   train acc 0.5930   worst 0.5488   lr 0.0198   p 8.00   eps 0.0116   mix 1.0000   time 8.84
Epoch 167:  train loss 1.2597   train acc 0.5935   worst 0.5487   lr 0.0198   p 8.00   eps 0.0119   mix 1.0000   time 8.87
Epoch 168:  train loss 1.2617   train acc 0.5933   worst 0.5478   lr 0.0198   p 8.00   eps 0.0122   mix 1.0000   time 8.85
Epoch 169:  train loss 1.2656   train acc 0.5922   worst 0.5449   lr 0.0198   p 8.00   eps 0.0125   mix 1.0000   time 8.84
Epoch 170:  train loss 1.2614   train acc 0.5944   worst 0.5474   lr 0.0198   p 8.00   eps 0.0128   mix 1.0000   time 8.95
Epoch 171:  train loss 1.2715   train acc 0.5931   worst 0.5449   lr 0.0198   p 8.00   eps 0.0131   mix 1.0000   time 8.86
Epoch 172:  train loss 1.2597   train acc 0.5928   worst 0.5453   lr 0.0198   p 8.00   eps 0.0134   mix 1.0000   time 8.88
Epoch 173:  train loss 1.2645   train acc 0.5935   worst 0.5455   lr 0.0198   p 8.00   eps 0.0137   mix 1.0000   time 8.89
Epoch 174:  train loss 1.2648   train acc 0.5934   worst 0.5425   lr 0.0198   p 8.00   eps 0.0141   mix 1.0000   time 8.97
Epoch 175:  train loss 1.2676   train acc 0.5964   worst 0.5467   lr 0.0198   p 8.00   eps 0.0144   mix 1.0000   time 8.90
Epoch 176:  train loss 1.2674   train acc 0.5936   worst 0.5440   lr 0.0198   p 8.00   eps 0.0147   mix 1.0000   time 8.92
Epoch 177:  train loss 1.2747   train acc 0.5927   worst 0.5414   lr 0.0198   p 8.00   eps 0.0151   mix 1.0000   time 8.79
Epoch 178:  train loss 1.2679   train acc 0.5940   worst 0.5442   lr 0.0198   p 8.00   eps 0.0154   mix 1.0000   time 8.89
Epoch 179:  train loss 1.2699   train acc 0.5947   worst 0.5433   lr 0.0198   p 8.00   eps 0.0157   mix 1.0000   time 8.88
Epoch 180:  train loss 1.2729   train acc 0.5936   worst 0.5410   lr 0.0198   p 8.00   eps 0.0161   mix 1.0000   time 8.87
Epoch 181:  train loss 1.2691   train acc 0.5970   worst 0.5444   lr 0.0198   p 8.00   eps 0.0165   mix 1.0000   time 8.86
Epoch 182:  train loss 1.2776   train acc 0.5946   worst 0.5414   lr 0.0198   p 8.00   eps 0.0168   mix 1.0000   time 8.87
Epoch 183:  train loss 1.2697   train acc 0.5957   worst 0.5444   lr 0.0198   p 8.00   eps 0.0172   mix 1.0000   time 8.88
Epoch 184:  train loss 1.2766   train acc 0.5965   worst 0.5413   lr 0.0198   p 8.00   eps 0.0176   mix 1.0000   time 8.97
Epoch 185:  train loss 1.2829   train acc 0.5912   worst 0.5369   lr 0.0198   p 8.00   eps 0.0180   mix 1.0000   time 8.90
Epoch 186:  train loss 1.2723   train acc 0.5993   worst 0.5452   lr 0.0198   p 8.00   eps 0.0184   mix 1.0000   time 8.90
Epoch 187:  train loss 1.2709   train acc 0.5951   worst 0.5425   lr 0.0198   p 8.00   eps 0.0188   mix 1.0000   time 8.95
Epoch 188:  train loss 1.2786   train acc 0.5940   worst 0.5391   lr 0.0198   p 8.00   eps 0.0192   mix 1.0000   time 8.92
Epoch 189:  train loss 1.2774   train acc 0.5942   worst 0.5390   lr 0.0198   p 8.00   eps 0.0196   mix 1.0000   time 8.88
Epoch 190:  train loss 1.2855   train acc 0.5923   worst 0.5373   lr 0.0198   p 8.00   eps 0.0200   mix 1.0000   time 8.86
Epoch 191:  train loss 1.2840   train acc 0.5959   worst 0.5383   lr 0.0198   p 8.00   eps 0.0204   mix 1.0000   time 8.89
Epoch 192:  train loss 1.2822   train acc 0.5947   worst 0.5377   lr 0.0198   p 8.00   eps 0.0208   mix 1.0000   time 8.90
Epoch 193:  train loss 1.2837   train acc 0.5959   worst 0.5380   lr 0.0198   p 8.00   eps 0.0213   mix 1.0000   time 8.90
Epoch 194:  train loss 1.2892   train acc 0.5955   worst 0.5370   lr 0.0198   p 8.00   eps 0.0217   mix 1.0000   time 8.89
Epoch 195:  train loss 1.2947   train acc 0.5926   worst 0.5339   lr 0.0198   p 8.00   eps 0.0222   mix 1.0000   time 8.95
Epoch 196:  train loss 1.2942   train acc 0.5945   worst 0.5350   lr 0.0198   p 8.00   eps 0.0226   mix 1.0000   time 8.91
Epoch 197:  train loss 1.2897   train acc 0.5959   worst 0.5365   lr 0.0198   p 8.00   eps 0.0231   mix 1.0000   time 8.93
Epoch 198:  train loss 1.2884   train acc 0.5963   worst 0.5355   lr 0.0198   p 8.00   eps 0.0236   mix 1.0000   time 8.91
Epoch 199:  train loss 1.2846   train acc 0.5944   worst 0.5352   lr 0.0198   p 8.00   eps 0.0241   mix 1.0000   time 8.85
Epoch 200:  train loss 1.2835   train acc 0.5945   worst 0.5367   lr 0.0198   p 8.00   eps 0.0245   mix 1.0000   time 12.14
Epoch 201:  train loss 1.2925   train acc 0.5964   worst 0.5347   lr 0.0198   p 8.01   eps 0.0250   mix 0.9983   time 12.14
Epoch 202:  train loss 1.2875   train acc 0.5968   worst 0.5352   lr 0.0198   p 8.03   eps 0.0255   mix 0.9967   time 12.26
Epoch 203:  train loss 1.2861   train acc 0.5977   worst 0.5347   lr 0.0198   p 8.04   eps 0.0260   mix 0.9950   time 12.10
Epoch 204:  train loss 1.2841   train acc 0.5963   worst 0.5330   lr 0.0198   p 8.06   eps 0.0265   mix 0.9933   time 12.16
Epoch 205:  train loss 1.2845   train acc 0.5944   worst 0.5308   lr 0.0198   p 8.07   eps 0.0270   mix 0.9917   time 12.13
Epoch 206:  train loss 1.2885   train acc 0.5952   worst 0.5292   lr 0.0198   p 8.08   eps 0.0275   mix 0.9900   time 12.12
Epoch 207:  train loss 1.2874   train acc 0.5952   worst 0.5290   lr 0.0198   p 8.10   eps 0.0280   mix 0.9883   time 12.10
Epoch 208:  train loss 1.2819   train acc 0.5938   worst 0.5296   lr 0.0198   p 8.11   eps 0.0285   mix 0.9867   time 12.06
Epoch 209:  train loss 1.2813   train acc 0.5960   worst 0.5312   lr 0.0198   p 8.13   eps 0.0290   mix 0.9850   time 12.09
Epoch 210:  train loss 1.2806   train acc 0.5965   worst 0.5287   lr 0.0198   p 8.14   eps 0.0294   mix 0.9834   time 12.11
Epoch 211:  train loss 1.2801   train acc 0.5960   worst 0.5289   lr 0.0198   p 8.16   eps 0.0299   mix 0.9817   time 12.16
Epoch 212:  train loss 1.2813   train acc 0.5968   worst 0.5273   lr 0.0198   p 8.17   eps 0.0304   mix 0.9801   time 12.09
Epoch 213:  train loss 1.2785   train acc 0.5952   worst 0.5267   lr 0.0198   p 8.18   eps 0.0309   mix 0.9785   time 12.06
Epoch 214:  train loss 1.2740   train acc 0.5944   worst 0.5283   lr 0.0197   p 8.20   eps 0.0314   mix 0.9768   time 12.09
Epoch 215:  train loss 1.2749   train acc 0.5938   worst 0.5255   lr 0.0197   p 8.21   eps 0.0319   mix 0.9752   time 12.11
Epoch 216:  train loss 1.2748   train acc 0.5962   worst 0.5257   lr 0.0197   p 8.23   eps 0.0324   mix 0.9736   time 12.09
Epoch 217:  train loss 1.2761   train acc 0.5952   worst 0.5263   lr 0.0197   p 8.24   eps 0.0329   mix 0.9719   time 12.07
Epoch 218:  train loss 1.2756   train acc 0.5962   worst 0.5240   lr 0.0197   p 8.26   eps 0.0334   mix 0.9703   time 12.15
Epoch 219:  train loss 1.2760   train acc 0.5976   worst 0.5271   lr 0.0197   p 8.27   eps 0.0339   mix 0.9687   time 12.13
Epoch 220:  train loss 1.2751   train acc 0.5991   worst 0.5255   lr 0.0197   p 8.29   eps 0.0344   mix 0.9671   time 12.12
Epoch 221:  train loss 1.2721   train acc 0.5966   worst 0.5243   lr 0.0197   p 8.30   eps 0.0348   mix 0.9654   time 12.08
Epoch 222:  train loss 1.2691   train acc 0.5989   worst 0.5252   lr 0.0197   p 8.32   eps 0.0353   mix 0.9638   time 12.17
Epoch 223:  train loss 1.2699   train acc 0.5963   worst 0.5248   lr 0.0197   p 8.33   eps 0.0358   mix 0.9622   time 12.14
Epoch 224:  train loss 1.2685   train acc 0.5976   worst 0.5243   lr 0.0197   p 8.34   eps 0.0363   mix 0.9606   time 12.10
Epoch 225:  train loss 1.2647   train acc 0.5992   worst 0.5250   lr 0.0197   p 8.36   eps 0.0368   mix 0.9590   time 12.07
Epoch 226:  train loss 1.2672   train acc 0.5973   worst 0.5222   lr 0.0197   p 8.37   eps 0.0373   mix 0.9574   time 12.13
Epoch 227:  train loss 1.2649   train acc 0.5952   worst 0.5230   lr 0.0197   p 8.39   eps 0.0378   mix 0.9558   time 12.19
Epoch 228:  train loss 1.2636   train acc 0.5955   worst 0.5220   lr 0.0197   p 8.40   eps 0.0383   mix 0.9542   time 12.12
Epoch 229:  train loss 1.2627   train acc 0.5976   worst 0.5214   lr 0.0197   p 8.42   eps 0.0388   mix 0.9526   time 12.12
Epoch 230:  train loss 1.2604   train acc 0.5977   worst 0.5230   lr 0.0197   p 8.43   eps 0.0393   mix 0.9510   time 12.11
Epoch 231:  train loss 1.2592   train acc 0.5971   worst 0.5231   lr 0.0197   p 8.45   eps 0.0398   mix 0.9494   time 12.12
Epoch 232:  train loss 1.2666   train acc 0.5983   worst 0.5200   lr 0.0197   p 8.46   eps 0.0402   mix 0.9478   time 12.21
Epoch 233:  train loss 1.2590   train acc 0.5974   worst 0.5192   lr 0.0197   p 8.48   eps 0.0407   mix 0.9462   time 12.15
Epoch 234:  train loss 1.2562   train acc 0.5969   worst 0.5203   lr 0.0197   p 8.49   eps 0.0412   mix 0.9447   time 12.11
Epoch 235:  train loss 1.2643   train acc 0.5965   worst 0.5165   lr 0.0197   p 8.51   eps 0.0417   mix 0.9431   time 12.09
Epoch 236:  train loss 1.2577   train acc 0.5962   worst 0.5177   lr 0.0197   p 8.52   eps 0.0422   mix 0.9415   time 12.12
Epoch 237:  train loss 1.2545   train acc 0.5969   worst 0.5192   lr 0.0197   p 8.54   eps 0.0427   mix 0.9399   time 12.08
Epoch 238:  train loss 1.2580   train acc 0.5953   worst 0.5163   lr 0.0197   p 8.55   eps 0.0432   mix 0.9383   time 12.09
Epoch 239:  train loss 1.2483   train acc 0.6003   worst 0.5195   lr 0.0197   p 8.57   eps 0.0437   mix 0.9368   time 12.13
Epoch 240:  train loss 1.2592   train acc 0.5971   worst 0.5145   lr 0.0197   p 8.58   eps 0.0442   mix 0.9352   time 12.11
Epoch 241:  train loss 1.2529   train acc 0.5944   worst 0.5154   lr 0.0197   p 8.60   eps 0.0447   mix 0.9336   time 12.09
Epoch 242:  train loss 1.2534   train acc 0.6012   worst 0.5192   lr 0.0197   p 8.61   eps 0.0452   mix 0.9321   time 12.24
Epoch 243:  train loss 1.2461   train acc 0.5965   worst 0.5163   lr 0.0197   p 8.63   eps 0.0456   mix 0.9305   time 12.14
Epoch 244:  train loss 1.2452   train acc 0.5975   worst 0.5167   lr 0.0197   p 8.64   eps 0.0461   mix 0.9290   time 12.19
Epoch 245:  train loss 1.2533   train acc 0.5984   worst 0.5138   lr 0.0197   p 8.66   eps 0.0466   mix 0.9274   time 12.12
Epoch 246:  train loss 1.2450   train acc 0.5981   worst 0.5153   lr 0.0197   p 8.67   eps 0.0471   mix 0.9259   time 12.11
Epoch 247:  train loss 1.2520   train acc 0.5971   worst 0.5106   lr 0.0197   p 8.69   eps 0.0476   mix 0.9243   time 12.07
Epoch 248:  train loss 1.2463   train acc 0.5991   worst 0.5151   lr 0.0197   p 8.70   eps 0.0481   mix 0.9228   time 12.27
Epoch 249:  train loss 1.2395   train acc 0.5993   worst 0.5152   lr 0.0197   p 8.72   eps 0.0486   mix 0.9212   time 12.10
Epoch 250:  train loss 1.2458   train acc 0.5992   worst 0.5128   lr 0.0197   p 8.73   eps 0.0491   mix 0.9197   time 12.05
Epoch 251:  train loss 1.2396   train acc 0.5979   worst 0.5137   lr 0.0197   p 8.75   eps 0.0496   mix 0.9181   time 12.10
Epoch 252:  train loss 1.2428   train acc 0.5973   worst 0.5114   lr 0.0197   p 8.76   eps 0.0501   mix 0.9166   time 12.07
Epoch 253:  train loss 1.2343   train acc 0.5997   worst 0.5148   lr 0.0197   p 8.78   eps 0.0506   mix 0.9151   time 12.11
Epoch 254:  train loss 1.2347   train acc 0.6007   worst 0.5140   lr 0.0196   p 8.80   eps 0.0510   mix 0.9135   time 12.10
Epoch 255:  train loss 1.2421   train acc 0.5974   worst 0.5096   lr 0.0196   p 8.81   eps 0.0515   mix 0.9120   time 12.08
Epoch 256:  train loss 1.2384   train acc 0.5968   worst 0.5090   lr 0.0196   p 8.83   eps 0.0520   mix 0.9105   time 12.08
Epoch 257:  train loss 1.2402   train acc 0.5972   worst 0.5083   lr 0.0196   p 8.84   eps 0.0525   mix 0.9090   time 12.09
Epoch 258:  train loss 1.2343   train acc 0.5981   worst 0.5109   lr 0.0196   p 8.86   eps 0.0530   mix 0.9074   time 12.14
Epoch 259:  train loss 1.2326   train acc 0.5979   worst 0.5105   lr 0.0196   p 8.87   eps 0.0535   mix 0.9059   time 12.13
Epoch 260:  train loss 1.2362   train acc 0.5956   worst 0.5079   lr 0.0196   p 8.89   eps 0.0540   mix 0.9044   time 12.12
Epoch 261:  train loss 1.2274   train acc 0.6000   worst 0.5110   lr 0.0196   p 8.90   eps 0.0545   mix 0.9029   time 12.16
Epoch 262:  train loss 1.2335   train acc 0.5991   worst 0.5076   lr 0.0196   p 8.92   eps 0.0550   mix 0.9014   time 12.15
Epoch 263:  train loss 1.2359   train acc 0.5968   worst 0.5079   lr 0.0196   p 8.94   eps 0.0555   mix 0.8999   time 12.13
Epoch 264:  train loss 1.2287   train acc 0.6007   worst 0.5105   lr 0.0196   p 8.95   eps 0.0560   mix 0.8984   time 12.12
Epoch 265:  train loss 1.2307   train acc 0.6016   worst 0.5087   lr 0.0196   p 8.97   eps 0.0564   mix 0.8969   time 12.15
Epoch 266:  train loss 1.2275   train acc 0.5981   worst 0.5069   lr 0.0196   p 8.98   eps 0.0569   mix 0.8954   time 12.12
Epoch 267:  train loss 1.2312   train acc 0.5959   worst 0.5039   lr 0.0196   p 9.00   eps 0.0574   mix 0.8939   time 12.10
Epoch 268:  train loss 1.2271   train acc 0.5990   worst 0.5057   lr 0.0196   p 9.01   eps 0.0579   mix 0.8924   time 12.16
Epoch 269:  train loss 1.2194   train acc 0.5986   worst 0.5067   lr 0.0196   p 9.03   eps 0.0584   mix 0.8909   time 12.15
Epoch 270:  train loss 1.2230   train acc 0.6017   worst 0.5080   lr 0.0196   p 9.05   eps 0.0589   mix 0.8894   time 12.09
Epoch 271:  train loss 1.2202   train acc 0.6006   worst 0.5070   lr 0.0196   p 9.06   eps 0.0594   mix 0.8879   time 12.16
Epoch 272:  train loss 1.2169   train acc 0.6004   worst 0.5061   lr 0.0196   p 9.08   eps 0.0599   mix 0.8864   time 12.16
Epoch 273:  train loss 1.2243   train acc 0.5991   worst 0.5036   lr 0.0196   p 9.09   eps 0.0604   mix 0.8849   time 12.15
Epoch 274:  train loss 1.2259   train acc 0.6005   worst 0.5026   lr 0.0196   p 9.11   eps 0.0609   mix 0.8834   time 12.16
Epoch 275:  train loss 1.2142   train acc 0.5998   worst 0.5062   lr 0.0196   p 9.13   eps 0.0613   mix 0.8820   time 12.20
Epoch 276:  train loss 1.2205   train acc 0.6000   worst 0.5042   lr 0.0196   p 9.14   eps 0.0618   mix 0.8805   time 12.12
Epoch 277:  train loss 1.2177   train acc 0.6012   worst 0.5047   lr 0.0196   p 9.16   eps 0.0623   mix 0.8790   time 12.09
Epoch 278:  train loss 1.2161   train acc 0.5992   worst 0.5016   lr 0.0196   p 9.17   eps 0.0628   mix 0.8776   time 12.10
Epoch 279:  train loss 1.2149   train acc 0.5985   worst 0.5047   lr 0.0196   p 9.19   eps 0.0633   mix 0.8761   time 12.13
Epoch 280:  train loss 1.2176   train acc 0.5981   worst 0.5019   lr 0.0196   p 9.21   eps 0.0638   mix 0.8746   time 12.10
Epoch 281:  train loss 1.2131   train acc 0.5977   worst 0.5004   lr 0.0196   p 9.22   eps 0.0643   mix 0.8732   time 12.13
Epoch 282:  train loss 1.2191   train acc 0.5984   worst 0.4985   lr 0.0196   p 9.24   eps 0.0648   mix 0.8717   time 12.09
Epoch 283:  train loss 1.2133   train acc 0.5978   worst 0.5002   lr 0.0196   p 9.26   eps 0.0653   mix 0.8702   time 12.13
Epoch 284:  train loss 1.2173   train acc 0.5969   worst 0.4967   lr 0.0196   p 9.27   eps 0.0658   mix 0.8688   time 12.07
Epoch 285:  train loss 1.2094   train acc 0.5999   worst 0.4993   lr 0.0196   p 9.29   eps 0.0663   mix 0.8673   time 12.11
Epoch 286:  train loss 1.2138   train acc 0.5997   worst 0.4983   lr 0.0196   p 9.30   eps 0.0667   mix 0.8659   time 12.03
Epoch 287:  train loss 1.2128   train acc 0.5983   worst 0.4974   lr 0.0196   p 9.32   eps 0.0672   mix 0.8644   time 12.11
Epoch 288:  train loss 1.2123   train acc 0.5971   worst 0.4959   lr 0.0195   p 9.34   eps 0.0677   mix 0.8630   time 12.07
Epoch 289:  train loss 1.2080   train acc 0.5998   worst 0.4982   lr 0.0195   p 9.35   eps 0.0682   mix 0.8615   time 12.12
Epoch 290:  train loss 1.2093   train acc 0.5988   worst 0.4965   lr 0.0195   p 9.37   eps 0.0687   mix 0.8601   time 12.08
Epoch 291:  train loss 1.2098   train acc 0.5979   worst 0.4959   lr 0.0195   p 9.39   eps 0.0692   mix 0.8587   time 12.20
Epoch 292:  train loss 1.2092   train acc 0.6016   worst 0.4973   lr 0.0195   p 9.40   eps 0.0697   mix 0.8572   time 12.16
Epoch 293:  train loss 1.2052   train acc 0.5984   worst 0.4954   lr 0.0195   p 9.42   eps 0.0702   mix 0.8558   time 12.09
Epoch 294:  train loss 1.1998   train acc 0.5975   worst 0.4971   lr 0.0195   p 9.44   eps 0.0707   mix 0.8544   time 12.10
Epoch 295:  train loss 1.2077   train acc 0.6004   worst 0.4952   lr 0.0195   p 9.45   eps 0.0712   mix 0.8529   time 12.14
Epoch 296:  train loss 1.2038   train acc 0.5986   worst 0.4948   lr 0.0195   p 9.47   eps 0.0717   mix 0.8515   time 12.13
Epoch 297:  train loss 1.2033   train acc 0.5984   worst 0.4937   lr 0.0195   p 9.49   eps 0.0721   mix 0.8501   time 12.10
Epoch 298:  train loss 1.2019   train acc 0.6003   worst 0.4937   lr 0.0195   p 9.50   eps 0.0726   mix 0.8486   time 12.12
Epoch 299:  train loss 1.2041   train acc 0.5982   worst 0.4921   lr 0.0195   p 9.52   eps 0.0731   mix 0.8472   time 12.02
Epoch 300:  train loss 1.1918   train acc 0.5986   worst 0.4943   lr 0.0195   p 9.54   eps 0.0736   mix 0.8458   time 12.09
Epoch 301:  train loss 1.1983   train acc 0.5993   worst 0.4935   lr 0.0195   p 9.55   eps 0.0741   mix 0.8444   time 12.11
Epoch 302:  train loss 1.1987   train acc 0.5967   worst 0.4913   lr 0.0195   p 9.57   eps 0.0746   mix 0.8430   time 12.13
Epoch 303:  train loss 1.1976   train acc 0.5979   worst 0.4910   lr 0.0195   p 9.59   eps 0.0751   mix 0.8416   time 12.13
Epoch 304:  train loss 1.1971   train acc 0.5970   worst 0.4913   lr 0.0195   p 9.60   eps 0.0756   mix 0.8402   time 12.16
Epoch 305:  train loss 1.1999   train acc 0.5986   worst 0.4889   lr 0.0195   p 9.62   eps 0.0761   mix 0.8388   time 12.16
Epoch 306:  train loss 1.1966   train acc 0.5982   worst 0.4909   lr 0.0195   p 9.64   eps 0.0766   mix 0.8374   time 12.12
